ACC	ncldv	caudo	ratio
GVOG22246.trim	35.0	0.0	1
GVOG26583.trim	19.0	18.0	1
GVOG10595.trim	6.0	0.0	1
GVOG09678.trim	2.0	0.0	1
GVOG27268.trim	24.0	0.0	1
GVOG05169.trim	2.0	0.0	1
GVOG17057.trim	16.0	0.0	1
GVOG03268.trim	5.0	0.0	1
GVOG10128.trim	2.0	0.0	1
GVOG27009.trim	18.0	1.0	1
GVOG06838.trim	2.0	0.0	1
GVOG18374.trim	4.0	14.0	1
GVOG05770.trim	2.0	0.0	1
GVOG13170.trim	2.0	1.0	1
GVOG11690.trim	3.0	0.0	1
GVOG12274.trim	2.0	0.0	1
GVOG12711.trim	3.0	0.0	1
GVOG27237.trim	8.0	0.0	1
GVOG26064.trim	4.0	0.0	1
GVOG05383.trim	3.0	0.0	1
GVOG04821.trim	2.0	0.0	1
GVOG14675.trim	16.0	0.0	1
GVOG03038.trim	12.0	11.0	1
GVOG14524.trim	5.0	5.0	1
GVOG21171.trim	10.0	8.0	1
GVOG07681.trim	5.0	0.0	1
GVOG27165.trim	5.0	0.0	1
GVOG24596.trim	76.0	0.0	1
GVOG20095.trim	8.0	0.0	1
GVOG09416.trim	3.0	0.0	1
GVOG11245.trim	2.0	1.0	1
GVOG24705.trim	9.0	0.0	1
GVOG28570.trim	3.0	0.0	1
GVOG06386.trim	2.0	0.0	1
GVOG02884.trim	4.0	0.0	1
GVOG09796.trim	6.0	4.0	1
GVOG13269.trim	5.0	1.0	1
GVOG26857.trim	36.0	0.0	1
GVOG11168.trim	4.0	0.0	1
GVOG21989.trim	4.0	0.0	1
GVOG14477.trim	2.0	0.0	1
GVOG15929.trim	2.0	9.0	1
GVOG23771.trim	13.0	0.0	1
GVOG19622.trim	2.0	0.0	1
GVOG16037.trim	2.0	0.0	1
GVOG10730.trim	6.0	0.0	1
GVOG02647.trim	6.0	0.0	1
GVOG09183.trim	2.0	0.0	1
GVOG16864.trim	5.0	0.0	1
GVOG04515.trim	3.0	0.0	1
GVOG14073.trim	7.0	0.0	1
GVOG16935.trim	2.0	0.0	1
GVOG03991.trim	4.0	2.0	1
GVOG01003.trim	7.0	0.0	1
GVOG15907.trim	4.0	0.0	1
GVOG00724.trim	4.0	2.0	1
GVOG26979.trim	4.0	0.0	1
GVOG18752.trim	25.0	0.0	1
GVOG19351.trim	4.0	0.0	1
GVOG17340.trim	17.0	0.0	1
GVOG27646.trim	5.0	0.0	1
GVOG08707.trim	2.0	0.0	1
GVOG11403.trim	2.0	0.0	1
GVOG01629.trim	4.0	0.0	1
GVOG07619.trim	4.0	0.0	1
GVOG11735.trim	3.0	0.0	1
GVOG10108.trim	2.0	0.0	1
GVOG16661.trim	3.0	0.0	1
GVOG16157.trim	10.0	0.0	1
GVOG22311.trim	15.0	0.0	1
GVOG15391.trim	6.0	0.0	1
GVOG08466.trim	2.0	0.0	1
GVOG15672.trim	43.0	0.0	1
GVOG00855.trim	7.0	0.0	1
GVOG25932.trim	251.0	0.0	1
GVOG25157.trim	4.0	0.0	1
GVOG17798.trim	6.0	0.0	1
GVOG20364.trim	2.0	1.0	1
GVOG27804.trim	4.0	0.0	1
GVOG13253.trim	3.0	0.0	1
GVOG23979.trim	6.0	0.0	1
GVOG05175.trim	3.0	0.0	1
GVOG27163.trim	40.0	0.0	1
GVOG08695.trim	5.0	0.0	1
GVOG02387.trim	7.0	0.0	1
GVOG05246.trim	3.0	0.0	1
GVOG16889.trim	6.0	0.0	1
GVOG15368.trim	32.0	0.0	1
GVOG27643.trim	4.0	0.0	1
GVOG02780.trim	10.0	0.0	1
GVOG06284.trim	2.0	0.0	1
GVOG28462.trim	3.0	0.0	1
GVOG28686.trim	4.0	0.0	1
GVOG23030.trim	3.0	0.0	1
GVOG26651.trim	67.0	0.0	1
GVOG08543.trim	2.0	0.0	1
GVOG02722.trim	6.0	0.0	1
GVOG21096.trim	18.0	0.0	1
GVOG13990.trim	7.0	0.0	1
GVOG17962.trim	2.0	0.0	1
GVOG20432.trim	3.0	0.0	1
GVOG22383.trim	3.0	0.0	1
GVOG05851.trim	4.0	0.0	1
GVOG13077.trim	2.0	0.0	1
GVOG06638.trim	2.0	0.0	1
GVOG23072.trim	6.0	0.0	1
GVOG16335.trim	2.0	0.0	1
GVOG16794.trim	4.0	0.0	1
GVOG07431.trim	2.0	0.0	1
GVOG20964.trim	6.0	0.0	1
GVOG18851.trim	4.0	0.0	1
GVOG00691.trim	6.0	2.0	1
GVOG14690.trim	7.0	0.0	1
GVOG25497.trim	9.0	5.0	1
GVOG04924.trim	2.0	0.0	1
GVOG12817.trim	4.0	0.0	1
GVOG24536.trim	9.0	0.0	1
GVOG22818.trim	5.0	0.0	1
GVOG11294.trim	2.0	0.0	1
GVOG06885.trim	3.0	0.0	1
GVOG18400.trim	3.0	0.0	1
GVOG10392.trim	6.0	0.0	1
GVOG02890.trim	5.0	0.0	1
GVOG20422.trim	3.0	1.0	1
GVOG20495.trim	5.0	0.0	1
GVOG08235.trim	2.0	0.0	1
GVOG26711.trim	3.0	0.0	1
GVOG26603.trim	8.0	0.0	1
GVOG01092.trim	3.0	0.0	1
GVOG25435.trim	10.0	0.0	1
GVOG19122.trim	9.0	0.0	1
GVOG09549.trim	3.0	0.0	1
GVOG14843.trim	5.0	1.0	1
GVOG16174.trim	4.0	0.0	1
GVOG24287.trim	5.0	0.0	1
GVOG18728.trim	6.0	0.0	1
GVOG03705.trim	7.0	0.0	1
GVOG10241.trim	3.0	0.0	1
GVOG02778.trim	14.0	0.0	1
GVOG02482.trim	6.0	0.0	1
GVOG01322.trim	3.0	0.0	1
GVOG16402.trim	2.0	0.0	1
GVOG18446.trim	3.0	0.0	1
GVOG21331.trim	3.0	0.0	1
GVOG04735.trim	3.0	0.0	1
GVOG20783.trim	10.0	0.0	1
GVOG12913.trim	4.0	0.0	1
GVOG15146.trim	4.0	0.0	1
GVOG07582.trim	2.0	0.0	1
GVOG19024.trim	6.0	0.0	1
GVOG10059.trim	2.0	1.0	1
GVOG24772.trim	10.0	1.0	1
GVOG26039.trim	4.0	0.0	1
GVOG21950.trim	4.0	1.0	1
GVOG01225.trim	3.0	0.0	1
GVOG10109.trim	2.0	0.0	1
GVOG10649.trim	4.0	0.0	1
GVOG16551.trim	4.0	7.0	1
GVOG12952.trim	2.0	0.0	1
GVOG10083.trim	2.0	0.0	1
GVOG11549.trim	3.0	0.0	1
GVOG01306.trim	3.0	0.0	1
GVOG25783.trim	4.0	0.0	1
GVOG27550.trim	5.0	0.0	1
GVOG03252.trim	5.0	0.0	1
GVOG06453.trim	2.0	0.0	1
GVOG07656.trim	3.0	0.0	1
GVOG21047.trim	7.0	0.0	1
GVOG00758.trim	4.0	0.0	1
GVOG08354.trim	6.0	0.0	1
GVOG01531.trim	3.0	0.0	1
GVOG09454.trim	3.0	0.0	1
GVOG21941.trim	4.0	0.0	1
GVOG24101.trim	26.0	0.0	1
GVOG13558.trim	3.0	0.0	1
GVOG03010.trim	4.0	0.0	1
GVOG24902.trim	11.0	0.0	1
GVOG17478.trim	3.0	0.0	1
GVOG12340.trim	3.0	0.0	1
GVOG22463.trim	11.0	0.0	1
GVOG20075.trim	4.0	0.0	1
GVOG08293.trim	6.0	3.0	1
GVOG01440.trim	4.0	0.0	1
GVOG27711.trim	5.0	0.0	1
GVOG03393.trim	6.0	0.0	1
GVOG09786.trim	4.0	0.0	1
GVOG28129.trim	12.0	0.0	1
GVOG09171.trim	2.0	0.0	1
GVOG14223.trim	2.0	0.0	1
GVOG10807.trim	5.0	0.0	1
GVOG12086.trim	2.0	0.0	1
GVOG15127.trim	5.0	0.0	1
GVOG08054.trim	4.0	0.0	1
GVOG22733.trim	5.0	0.0	1
GVOG22796.trim	2.0	0.0	1
GVOG03458.trim	11.0	1.0	1
GVOG06804.trim	2.0	0.0	1
GVOG26271.trim	3.0	0.0	1
GVOG28065.trim	2.0	0.0	1
GVOG17643.trim	9.0	1.0	1
GVOG25262.trim	5.0	0.0	1
GVOG20986.trim	35.0	0.0	1
GVOG17911.trim	2.0	0.0	1
GVOG00516.trim	24.0	0.0	1
GVOG16447.trim	4.0	0.0	1
GVOG00156.trim	11.0	2.0	1
GVOG25663.trim	57.0	0.0	1
GVOG24973.trim	9.0	0.0	1
GVOG26110.trim	10.0	0.0	1
GVOG27176.trim	32.0	1.0	1
GVOG00101.trim	44.0	145.0	0.5072104344631211
GVOG16361.trim	2.0	0.0	1
GVOG26647.trim	17.0	0.0	1
GVOG06748.trim	2.0	0.0	1
GVOG25922.trim	56.0	0.0	1
GVOG22039.trim	2.0	0.0	1
GVOG06935.trim	4.0	0.0	1
GVOG27045.trim	89.0	177.0	0.630386319383695
GVOG10379.trim	3.0	0.0	1
GVOG04327.trim	6.0	0.0	1
GVOG19337.trim	68.0	0.0	1
GVOG23839.trim	235.0	0.0	1
GVOG26935.trim	3.0	0.0	1
GVOG22505.trim	8.0	0.0	1
GVOG11861.trim	2.0	0.0	1
GVOG15905.trim	7.0	0.0	1
GVOG19626.trim	2.0	0.0	1
GVOG07668.trim	3.0	0.0	1
GVOG10490.trim	7.0	0.0	1
GVOG17400.trim	3.0	0.0	1
GVOG15816.trim	4.0	0.0	1
GVOG08506.trim	2.0	0.0	1
GVOG27437.trim	5.0	0.0	1
GVOG15122.trim	3.0	0.0	1
GVOG14961.trim	23.0	0.0	1
GVOG10230.trim	2.0	0.0	1
GVOG02610.trim	8.0	0.0	1
GVOG02819.trim	12.0	124.0	0.24712832294059733
GVOG19806.trim	3.0	0.0	1
GVOG19013.trim	5.0	0.0	1
GVOG26943.trim	4.0	0.0	1
GVOG22683.trim	2.0	0.0	1
GVOG11257.trim	2.0	0.0	1
GVOG24066.trim	5.0	0.0	1
GVOG16078.trim	2.0	1.0	1
GVOG18309.trim	2.0	0.0	1
GVOG27110.trim	8.0	0.0	1
GVOG14932.trim	15.0	0.0	1
GVOG14963.trim	6.0	0.0	1
GVOG26512.trim	3.0	0.0	1
GVOG22627.trim	4.0	0.0	1
GVOG15080.trim	2.0	0.0	1
GVOG05697.trim	2.0	1.0	1
GVOG25761.trim	8.0	0.0	1
GVOG24019.trim	1.0	0.0	1
GVOG17924.trim	7.0	1.0	1
GVOG06288.trim	5.0	0.0	1
GVOG15979.trim	3.0	0.0	1
GVOG07871.trim	2.0	0.0	1
GVOG27542.trim	27.0	0.0	1
GVOG01575.trim	4.0	0.0	1
GVOG20841.trim	6.0	0.0	1
GVOG13858.trim	7.0	0.0	1
GVOG18679.trim	3.0	0.0	1
GVOG03682.trim	2.0	0.0	1
GVOG26266.trim	2.0	0.0	1
GVOG16969.trim	3.0	0.0	1
GVOG19274.trim	42.0	0.0	1
GVOG18181.trim	2.0	8.0	1
GVOG21306.trim	11.0	0.0	1
GVOG22164.trim	5.0	0.0	1
GVOG08725.trim	4.0	0.0	1
GVOG01125.trim	9.0	0.0	1
GVOG21288.trim	2.0	0.0	1
GVOG12881.trim	2.0	0.0	1
GVOG08670.trim	3.0	0.0	1
GVOG07173.trim	2.0	0.0	1
GVOG03984.trim	2.0	0.0	1
GVOG06772.trim	2.0	6.0	1
GVOG26240.trim	2.0	0.0	1
GVOG23244.trim	45.0	2.0	1
GVOG05080.trim	5.0	0.0	1
GVOG24203.trim	7.0	0.0	1
GVOG05449.trim	2.0	0.0	1
GVOG20278.trim	5.0	0.0	1
GVOG28581.trim	5.0	1.0	1
GVOG10702.trim	4.0	0.0	1
GVOG19401.trim	3.0	0.0	1
GVOG11953.trim	2.0	0.0	1
GVOG00483.trim	8.0	0.0	1
GVOG10748.trim	9.0	0.0	1
GVOG10311.trim	2.0	0.0	1
GVOG24508.trim	2.0	0.0	1
GVOG00907.trim	10.0	0.0	1
GVOG23400.trim	4.0	0.0	1
GVOG10873.trim	11.0	0.0	1
GVOG28443.trim	66.0	0.0	1
GVOG27305.trim	13.0	0.0	1
GVOG21321.trim	2.0	0.0	1
GVOG04224.trim	2.0	0.0	1
GVOG14341.trim	4.0	0.0	1
GVOG17758.trim	7.0	0.0	1
GVOG11488.trim	2.0	0.0	1
GVOG24155.trim	4.0	0.0	1
GVOG22024.trim	6.0	0.0	1
GVOG28086.trim	8.0	0.0	1
GVOG04451.trim	2.0	0.0	1
GVOG19425.trim	30.0	0.0	1
GVOG06133.trim	2.0	0.0	1
GVOG00831.trim	37.0	3.0	1
GVOG24571.trim	8.0	0.0	1
GVOG13249.trim	3.0	0.0	1
GVOG27211.trim	28.0	0.0	1
GVOG19932.trim	13.0	36.0	1
GVOG09897.trim	2.0	0.0	1
GVOG01525.trim	4.0	0.0	1
GVOG26793.trim	4.0	0.0	1
GVOG21849.trim	16.0	1.0	1
GVOG28022.trim	6.0	0.0	1
GVOG00639.trim	8.0	0.0	1
GVOG27273.trim	41.0	0.0	1
GVOG10628.trim	5.0	0.0	1
GVOG16978.trim	2.0	0.0	1
GVOG16717.trim	2.0	0.0	1
GVOG11166.trim	3.0	2.0	1
GVOG22626.trim	3.0	0.0	1
GVOG02290.trim	8.0	0.0	1
GVOG11270.trim	2.0	0.0	1
GVOG21153.trim	7.0	0.0	1
GVOG23155.trim	14.0	0.0	1
GVOG09982.trim	2.0	0.0	1
GVOG04670.trim	2.0	0.0	1
GVOG00620.trim	4.0	0.0	1
GVOG10135.trim	7.0	0.0	1
GVOG04619.trim	2.0	0.0	1
GVOG25543.trim	13.0	0.0	1
GVOG08492.trim	5.0	0.0	1
GVOG23818.trim	13.0	0.0	1
GVOG12361.trim	3.0	0.0	1
GVOG18291.trim	2.0	0.0	1
GVOG16149.trim	2.0	0.0	1
GVOG26367.trim	6.0	0.0	1
GVOG18770.trim	16.0	1.0	1
GVOG16516.trim	2.0	0.0	1
GVOG18136.trim	7.0	0.0	1
GVOG24855.trim	3.0	0.0	1
GVOG02057.trim	8.0	1.0	1
GVOG00390.trim	14.0	0.0	1
GVOG11277.trim	7.0	1.0	1
GVOG15658.trim	37.0	23.0	1
GVOG23337.trim	4.0	0.0	1
GVOG16189.trim	2.0	0.0	1
GVOG08683.trim	5.0	0.0	1
GVOG14884.trim	26.0	0.0	1
GVOG20771.trim	25.0	5.0	1
GVOG11766.trim	5.0	0.0	1
GVOG24157.trim	4.0	0.0	1
GVOG14138.trim	3.0	0.0	1
GVOG17152.trim	17.0	18.0	1
GVOG23376.trim	9.0	0.0	1
GVOG14072.trim	2.0	0.0	1
GVOG06613.trim	3.0	0.0	1
GVOG03845.trim	2.0	0.0	1
GVOG09889.trim	2.0	6.0	1
GVOG10444.trim	5.0	0.0	1
GVOG05310.trim	4.0	0.0	1
GVOG02509.trim	14.0	0.0	1
GVOG18993.trim	4.0	0.0	1
GVOG17238.trim	4.0	39.0	1
GVOG20704.trim	5.0	0.0	1
GVOG08484.trim	2.0	1.0	1
GVOG12449.trim	2.0	0.0	1
GVOG17658.trim	16.0	0.0	1
GVOG09710.trim	2.0	0.0	1
GVOG00028.trim	27.0	0.0	1
GVOG25961.trim	14.0	0.0	1
GVOG05831.trim	5.0	0.0	1
GVOG03909.trim	2.0	0.0	1
GVOG22343.trim	3.0	0.0	1
GVOG12366.trim	3.0	0.0	1
GVOG17677.trim	6.0	0.0	1
GVOG01537.trim	4.0	0.0	1
GVOG08516.trim	2.0	0.0	1
GVOG06336.trim	4.0	0.0	1
GVOG26966.trim	5.0	0.0	1
GVOG23260.trim	4.0	0.0	1
GVOG21932.trim	35.0	1.0	1
GVOG04422.trim	4.0	0.0	1
GVOG07539.trim	9.0	0.0	1
GVOG01865.trim	3.0	1.0	1
GVOG25316.trim	5.0	0.0	1
GVOG07244.trim	2.0	1.0	1
GVOG01618.trim	4.0	0.0	1
GVOG07008.trim	6.0	0.0	1
GVOG21185.trim	19.0	0.0	1
GVOG19193.trim	12.0	0.0	1
GVOG07650.trim	2.0	0.0	1
GVOG01302.trim	3.0	0.0	1
GVOG12932.trim	5.0	0.0	1
GVOG26535.trim	2.0	0.0	1
GVOG14225.trim	2.0	0.0	1
GVOG06538.trim	4.0	1.0	1
GVOG22888.trim	3.0	0.0	1
GVOG05553.trim	3.0	0.0	1
GVOG06568.trim	3.0	0.0	1
GVOG13474.trim	4.0	0.0	1
GVOG16806.trim	3.0	0.0	1
GVOG19537.trim	11.0	0.0	1
GVOG05670.trim	2.0	0.0	1
GVOG10474.trim	12.0	0.0	1
GVOG25416.trim	2.0	0.0	1
GVOG18536.trim	2.0	0.0	1
GVOG04671.trim	3.0	0.0	1
GVOG07204.trim	2.0	0.0	1
GVOG23185.trim	12.0	4.0	1
GVOG22136.trim	11.0	0.0	1
GVOG12166.trim	3.0	0.0	1
GVOG01520.trim	3.0	1.0	1
GVOG12860.trim	2.0	0.0	1
GVOG02311.trim	5.0	0.0	1
GVOG16898.trim	7.0	0.0	1
GVOG02786.trim	7.0	1.0	1
GVOG09438.trim	2.0	0.0	1
GVOG03320.trim	20.0	0.0	1
GVOG14324.trim	3.0	0.0	1
GVOG20174.trim	9.0	0.0	1
GVOG26250.trim	4.0	0.0	1
GVOG14570.trim	2.0	0.0	1
GVOG00363.trim	8.0	0.0	1
GVOG19132.trim	5.0	0.0	1
GVOG12731.trim	4.0	0.0	1
GVOG02605.trim	14.0	0.0	1
GVOG28340.trim	3.0	0.0	1
GVOG20288.trim	78.0	1.0	1
GVOG22588.trim	18.0	0.0	1
GVOG01258.trim	5.0	0.0	1
GVOG28466.trim	4.0	0.0	1
GVOG16372.trim	27.0	0.0	1
GVOG05477.trim	2.0	0.0	1
GVOG17668.trim	9.0	0.0	1
GVOG24750.trim	48.0	0.0	1
GVOG10755.trim	9.0	0.0	1
GVOG10003.trim	4.0	0.0	1
GVOG26586.trim	12.0	0.0	1
GVOG11573.trim	4.0	0.0	1
GVOG05692.trim	2.0	0.0	1
GVOG26539.trim	2.0	0.0	1
GVOG01166.trim	10.0	0.0	1
GVOG12067.trim	2.0	0.0	1
GVOG18497.trim	2.0	0.0	1
GVOG27441.trim	7.0	1.0	1
GVOG14727.trim	7.0	0.0	1
GVOG06625.trim	3.0	0.0	1
GVOG09283.trim	2.0	0.0	1
GVOG05698.trim	3.0	0.0	1
GVOG22714.trim	3.0	1.0	1
GVOG09474.trim	7.0	0.0	1
GVOG23347.trim	2.0	0.0	1
GVOG22696.trim	8.0	0.0	1
GVOG15571.trim	7.0	2.0	1
GVOG14446.trim	13.0	0.0	1
GVOG25589.trim	63.0	0.0	1
GVOG27935.trim	18.0	0.0	1
GVOG00881.trim	10.0	0.0	1
GVOG07469.trim	2.0	0.0	1
GVOG13618.trim	2.0	0.0	1
GVOG24946.trim	7.0	0.0	1
GVOG16641.trim	8.0	0.0	1
GVOG21044.trim	50.0	1.0	1
GVOG09090.trim	2.0	0.0	1
GVOG27696.trim	3.0	0.0	1
GVOG01815.trim	3.0	0.0	1
GVOG14658.trim	16.0	0.0	1
GVOG05441.trim	2.0	0.0	1
GVOG14283.trim	5.0	0.0	1
GVOG08970.trim	3.0	0.0	1
GVOG02954.trim	4.0	0.0	1
GVOG14924.trim	6.0	0.0	1
GVOG10042.trim	2.0	0.0	1
GVOG01744.trim	5.0	0.0	1
GVOG26700.trim	7.0	0.0	1
GVOG07931.trim	2.0	0.0	1
GVOG02534.trim	14.0	0.0	1
GVOG14915.trim	20.0	0.0	1
GVOG16051.trim	5.0	0.0	1
GVOG18455.trim	2.0	0.0	1
GVOG19976.trim	22.0	0.0	1
GVOG00033.trim	10.0	0.0	1
GVOG12869.trim	2.0	1.0	1
GVOG03377.trim	35.0	1.0	1
GVOG24837.trim	3.0	0.0	1
GVOG23032.trim	3.0	0.0	1
GVOG15592.trim	7.0	0.0	1
GVOG20545.trim	10.0	0.0	1
GVOG15985.trim	2.0	0.0	1
GVOG19343.trim	141.0	0.0	1
GVOG18486.trim	2.0	0.0	1
GVOG02138.trim	3.0	0.0	1
GVOG10274.trim	2.0	0.0	1
GVOG20030.trim	4.0	0.0	1
GVOG00745.trim	21.0	0.0	1
GVOG25317.trim	3.0	0.0	1
GVOG11000.trim	3.0	0.0	1
GVOG12105.trim	2.0	0.0	1
GVOG26606.trim	15.0	0.0	1
GVOG12306.trim	3.0	0.0	1
GVOG22499.trim	12.0	0.0	1
GVOG06757.trim	3.0	0.0	1
GVOG02164.trim	4.0	0.0	1
GVOG07605.trim	2.0	0.0	1
GVOG18762.trim	7.0	0.0	1
GVOG16499.trim	14.0	0.0	1
GVOG26075.trim	7.0	0.0	1
GVOG22595.trim	22.0	0.0	1
GVOG27503.trim	7.0	0.0	1
GVOG12534.trim	3.0	0.0	1
GVOG04501.trim	3.0	0.0	1
GVOG01022.trim	7.0	0.0	1
GVOG05943.trim	2.0	0.0	1
GVOG08061.trim	2.0	0.0	1
GVOG10636.trim	6.0	0.0	1
GVOG13927.trim	6.0	0.0	1
GVOG06812.trim	3.0	0.0	1
GVOG26440.trim	9.0	0.0	1
GVOG18494.trim	3.0	0.0	1
GVOG27409.trim	4.0	0.0	1
GVOG11246.trim	2.0	0.0	1
GVOG09279.trim	2.0	0.0	1
GVOG23435.trim	2.0	0.0	1
GVOG00050.trim	11.0	7.0	1
GVOG03115.trim	6.0	0.0	1
GVOG04291.trim	2.0	0.0	1
GVOG10389.trim	6.0	0.0	1
GVOG03889.trim	3.0	5.0	1
GVOG06294.trim	3.0	0.0	1
GVOG00038.trim	32.0	0.0	1
GVOG22923.trim	6.0	0.0	1
GVOG24409.trim	4.0	0.0	1
GVOG12953.trim	4.0	0.0	1
GVOG15716.trim	3.0	0.0	1
GVOG00244.trim	10.0	0.0	1
GVOG11745.trim	2.0	0.0	1
GVOG11643.trim	2.0	0.0	1
GVOG26683.trim	18.0	0.0	1
GVOG23105.trim	24.0	77.0	0.5139054768810782
GVOG26312.trim	3.0	0.0	1
GVOG17916.trim	4.0	0.0	1
GVOG07555.trim	2.0	0.0	1
GVOG12469.trim	4.0	0.0	1
GVOG11747.trim	2.0	0.0	1
GVOG07316.trim	2.0	0.0	1
GVOG08096.trim	2.0	0.0	1
GVOG05832.trim	2.0	0.0	1
GVOG06653.trim	2.0	0.0	1
GVOG11940.trim	2.0	0.0	1
GVOG07770.trim	2.0	0.0	1
GVOG02431.trim	10.0	0.0	1
GVOG05962.trim	3.0	0.0	1
GVOG23951.trim	3.0	0.0	1
GVOG17347.trim	4.0	0.0	1
GVOG04121.trim	3.0	0.0	1
GVOG05299.trim	3.0	0.0	1
GVOG09772.trim	3.0	0.0	1
GVOG28440.trim	4.0	0.0	1
GVOG03950.trim	3.0	0.0	1
GVOG27552.trim	15.0	1.0	1
GVOG18819.trim	13.0	0.0	1
GVOG11961.trim	11.0	0.0	1
GVOG17598.trim	5.0	0.0	1
GVOG26125.trim	8.0	0.0	1
GVOG11283.trim	2.0	0.0	1
GVOG19760.trim	2.0	0.0	1
GVOG08504.trim	2.0	0.0	1
GVOG28089.trim	11.0	0.0	1
GVOG21501.trim	29.0	6.0	1
GVOG28329.trim	2.0	0.0	1
GVOG04945.trim	2.0	0.0	1
GVOG16632.trim	5.0	0.0	1
GVOG15112.trim	3.0	1.0	1
GVOG18120.trim	3.0	0.0	1
GVOG06944.trim	5.0	0.0	1
GVOG20818.trim	6.0	1.0	1
GVOG19722.trim	3.0	0.0	1
GVOG05377.trim	3.0	0.0	1
GVOG22749.trim	2.0	0.0	1
GVOG21864.trim	9.0	0.0	1
GVOG20203.trim	6.0	0.0	1
GVOG27365.trim	45.0	0.0	1
GVOG15681.trim	14.0	0.0	1
GVOG16323.trim	2.0	0.0	1
GVOG15239.trim	5.0	0.0	1
GVOG07315.trim	2.0	0.0	1
GVOG18782.trim	6.0	0.0	1
GVOG27987.trim	16.0	0.0	1
GVOG15426.trim	42.0	0.0	1
GVOG13904.trim	5.0	0.0	1
GVOG19009.trim	3.0	0.0	1
GVOG00955.trim	10.0	0.0	1
GVOG22949.trim	9.0	0.0	1
GVOG12871.trim	2.0	0.0	1
GVOG14831.trim	5.0	0.0	1
GVOG08514.trim	2.0	0.0	1
GVOG10101.trim	2.0	0.0	1
GVOG18781.trim	7.0	1.0	1
GVOG16626.trim	2.0	0.0	1
GVOG04089.trim	2.0	0.0	1
GVOG10675.trim	6.0	0.0	1
GVOG11692.trim	3.0	0.0	1
GVOG09921.trim	2.0	2.0	1
GVOG13970.trim	7.0	0.0	1
GVOG01771.trim	4.0	0.0	1
GVOG02352.trim	5.0	4.0	1
GVOG03298.trim	8.0	1.0	1
GVOG17327.trim	32.0	0.0	1
GVOG20137.trim	15.0	3.0	1
GVOG11722.trim	2.0	0.0	1
GVOG25290.trim	3.0	1.0	1
GVOG27537.trim	12.0	0.0	1
GVOG14159.trim	2.0	0.0	1
GVOG09979.trim	2.0	0.0	1
GVOG24702.trim	5.0	0.0	1
GVOG09945.trim	2.0	0.0	1
GVOG25985.trim	2.0	2.0	1
GVOG10382.trim	5.0	0.0	1
GVOG07187.trim	2.0	0.0	1
GVOG11420.trim	2.0	0.0	1
GVOG13957.trim	3.0	0.0	1
GVOG28446.trim	3.0	4.0	1
GVOG08500.trim	4.0	0.0	1
GVOG15533.trim	6.0	0.0	1
GVOG01313.trim	8.0	0.0	1
GVOG14040.trim	2.0	0.0	1
GVOG00947.trim	7.0	0.0	1
GVOG01257.trim	5.0	0.0	1
GVOG18112.trim	1.0	0.0	1
GVOG21358.trim	3.0	0.0	1
GVOG12202.trim	2.0	0.0	1
GVOG16236.trim	29.0	0.0	1
GVOG18836.trim	9.0	0.0	1
GVOG10168.trim	6.0	0.0	1
GVOG10146.trim	2.0	0.0	1
GVOG15524.trim	7.0	0.0	1
GVOG28049.trim	60.0	0.0	1
GVOG07137.trim	2.0	0.0	1
GVOG14322.trim	2.0	0.0	1
GVOG08381.trim	2.0	21.0	1
GVOG24256.trim	17.0	1.0	1
GVOG22652.trim	2.0	0.0	1
GVOG05821.trim	4.0	0.0	1
GVOG20155.trim	11.0	0.0	1
GVOG07240.trim	4.0	0.0	1
GVOG24551.trim	51.0	0.0	1
GVOG25433.trim	5.0	0.0	1
GVOG20206.trim	4.0	0.0	1
GVOG21219.trim	2.0	0.0	1
GVOG16915.trim	5.0	0.0	1
GVOG15999.trim	2.0	0.0	1
GVOG07970.trim	2.0	0.0	1
GVOG06995.trim	4.0	1.0	1
GVOG26876.trim	13.0	0.0	1
GVOG18895.trim	17.0	0.0	1
GVOG12509.trim	2.0	0.0	1
GVOG04139.trim	2.0	0.0	1
GVOG05340.trim	2.0	1.0	1
GVOG02635.trim	40.0	0.0	1
GVOG28174.trim	4.0	0.0	1
GVOG15443.trim	23.0	0.0	1
GVOG21538.trim	7.0	1.0	1
GVOG13625.trim	3.0	0.0	1
GVOG13035.trim	3.0	0.0	1
GVOG02738.trim	5.0	0.0	1
GVOG02137.trim	4.0	0.0	1
GVOG04029.trim	2.0	0.0	1
GVOG05386.trim	2.0	0.0	1
GVOG14960.trim	99.0	0.0	1
GVOG26615.trim	7.0	0.0	1
GVOG17221.trim	4.0	0.0	1
GVOG18006.trim	3.0	0.0	1
GVOG23714.trim	14.0	0.0	1
GVOG06207.trim	2.0	0.0	1
GVOG21801.trim	7.0	0.0	1
GVOG05791.trim	2.0	0.0	1
GVOG12555.trim	5.0	0.0	1
GVOG26255.trim	4.0	0.0	1
GVOG23523.trim	13.0	0.0	1
GVOG17091.trim	22.0	7.0	1
GVOG03535.trim	36.0	0.0	1
GVOG26739.trim	10.0	0.0	1
GVOG00753.trim	4.0	0.0	1
GVOG12891.trim	2.0	0.0	1
GVOG04082.trim	2.0	0.0	1
GVOG19743.trim	4.0	0.0	1
GVOG24418.trim	3.0	0.0	1
GVOG13959.trim	3.0	0.0	1
GVOG05081.trim	3.0	0.0	1
GVOG17264.trim	9.0	0.0	1
GVOG08178.trim	2.0	0.0	1
